"AllY1","AllY2","AllY3","ace.or1","ace.or2","ace.cond.or1","ace.cond.or2","betaE1","betaE2","betaU1","betaU2"
48950,247,803,2.22498274672188,2.99558652729384,0.993568728350847,1.30468325514185,1,1.25,2,2
49008,235,757,2.11442196818871,2.61528075328501,0.824795109271477,1.14377281618523,1,1.25,2,2
49020,211,769,2.41608766875671,2.30863252098443,1.2222748374294,1.17004070346497,1,1.25,2,2
48955,261,784,1.77029014678319,2.51703502663779,0.784775129675474,1.08008876819969,1,1.25,2,2
48925,263,812,1.81983368307201,2.67351903035436,0.805663001511489,1.26685817130129,1,1.25,2,2
48996,224,780,2.17106649186964,2.3278843314057,0.801916007629536,1.09277550963692,1,1.25,2,2
48972,245,783,1.97066862910008,2.41322595281307,0.902202552269482,1.08184408237461,1,1.25,2,2
49001,224,775,2.26533841438158,2.80692063145619,1.09124264457969,1.30100391861403,1,1.25,2,2
48992,258,750,2.25076267706836,2.08509085424357,1.00971101346377,1.0191207029445,1,1.25,2,2
49008,229,763,2.29772019631643,2.79055152881631,1.11612725455548,1.28307827631762,1,1.25,2,2
48918,255,827,2.09477792784159,2.5314136207729,1.0031744760178,1.21731686114487,1,1.25,2,2
48922,230,848,2.29336099343267,2.73531174383471,1.03862845476217,1.20957394648109,1,1.25,2,2
48976,248,776,2.44671279220787,2.95931053899749,1.18879058888754,1.34096923982899,1,1.25,2,2
48984,218,798,2.38889581481001,3.09618841463631,1.18447508793952,1.43965932437934,1,1.25,2,2
48928,278,794,2.07329531955334,2.81529023610682,0.885205471223451,1.34861384431557,1,1.25,2,2
48956,257,787,2.15323797027211,3.02171582311137,0.993345036383764,1.3684234903719,1,1.25,2,2
48965,232,803,1.58148565696436,2.51209269447069,0.794600691590113,1.11124637631823,1,1.25,2,2
48920,271,809,2.27514200687301,2.82354148924104,0.998222832533474,1.36163934108721,1,1.25,2,2
48998,229,773,2.39995128861556,2.98404388262517,1.05195640806032,1.31802542871525,1,1.25,2,2
49026,232,742,2.15966382827253,2.70397814819434,1.0152934410808,1.21427761308773,1,1.25,2,2
48911,256,833,1.9122942128467,2.8434728080424,0.855901407793685,1.24489538432256,1,1.25,2,2
49032,217,751,2.59838593241623,2.48416025113646,1.24157047663751,1.1432663690572,1,1.25,2,2
48914,247,839,2.06418395360631,2.79935204193483,1.00103945565258,1.25446887638254,1,1.25,2,2
49010,243,747,1.89842687248589,2.70595872166398,0.749616712542362,1.26040544067818,1,1.25,2,2
48899,246,855,2.99831981666409,2.80491429748512,1.56251012493347,1.27127100122107,1,1.25,2,2
48990,243,767,2.12299795823987,2.71505052893918,0.974160491743088,1.18700834120394,1,1.25,2,2
48986,216,798,2.1395369445905,2.74651119047079,0.935686545493556,1.21154059399168,1,1.25,2,2
48992,240,768,1.9417993795243,2.74566988119919,0.885530446297613,1.31476921522588,1,1.25,2,2
48981,258,761,2.51785236360163,2.87930295268915,1.21984671711109,1.44623322096981,1,1.25,2,2
48953,248,799,1.87148387267396,2.4866566387582,0.857652305633073,1.1606432388927,1,1.25,2,2
48995,254,751,1.89462091459514,3.16295630287201,0.837485387703081,1.3652369279674,1,1.25,2,2
49005,233,762,2.10846473866507,2.70059293684258,1.01080810762698,1.22606475096946,1,1.25,2,2
48941,265,794,2.29352532428129,2.58524663124717,1.00393550693254,1.15764090968832,1,1.25,2,2
49030,262,708,2.61110166481201,3.318950100737,1.02163096461399,1.4917056020911,1,1.25,2,2
48971,235,794,1.90100619685341,2.6750363261897,0.805576349894219,1.24053194363496,1,1.25,2,2
49010,234,756,2.11523245812634,3.0309406868342,0.941090575855573,1.38054335187531,1,1.25,2,2
48982,251,767,2.6784896240519,2.95833742705822,1.13954962931516,1.42072292596193,1,1.25,2,2
48968,234,798,2.37377853831191,3.11232319437269,1.03468477508594,1.43919475339456,1,1.25,2,2
49000,237,763,2.30641463936988,3.23055499609778,0.985073373797828,1.40532021813179,1,1.25,2,2
48977,253,770,1.99092289509544,2.5631642062606,0.877573158356444,1.16577409689752,1,1.25,2,2
49006,230,764,2.00346150038798,2.88224926090675,0.837308354121256,1.3327445601472,1,1.25,2,2
48936,250,814,2.39574378923819,2.77123924175128,1.18842935398656,1.31035989278504,1,1.25,2,2
48971,254,775,2.29123426851635,2.73199930231373,1.18545428044824,1.17777693558513,1,1.25,2,2
48864,273,863,2.52302631578947,2.74487862976407,1.18023325298596,1.26796121541339,1,1.25,2,2
48958,261,781,2.53925754443985,3.16281445536968,1.14090248190433,1.33953776346828,1,1.25,2,2
48951,232,817,2.03839557367228,3.04283078661939,0.964908445325797,1.52088103337098,1,1.25,2,2
48948,253,799,2.02238372305066,2.51599376800881,0.908051352444061,1.1935157291798,1,1.25,2,2
48975,249,776,1.95503044430795,2.80373031691689,0.798019940723118,1.29183000118368,1,1.25,2,2
48916,240,844,1.90841154700222,2.54152813492825,0.853426190024815,1.21286014759067,1,1.25,2,2
48969,233,798,1.81685140676088,2.92435143265042,0.810059163395891,1.33744459054147,1,1.25,2,2
48978,242,780,2.04060565689691,2.47021858171285,0.797986412879196,1.13194094328707,1,1.25,2,2
48930,237,833,1.59007937568485,2.91514552208889,0.780869453562041,1.34296584728279,1,1.25,2,2
48972,239,789,2.63256963589695,2.43222276661767,1.20282939488291,1.1609358990522,1,1.25,2,2
49041,241,718,2.72908866436544,2.70324502171047,1.29947232605364,1.23784677804212,1,1.25,2,2
48967,252,781,2.10053116442031,2.71938354798898,0.967597662725747,1.28406157088691,1,1.25,2,2
48957,271,772,2.24895147761001,2.42542812893087,1.08819793596755,1.15280360946342,1,1.25,2,2
48963,232,805,1.92227487035142,2.84771988359822,0.90236518536983,1.28041476119768,1,1.25,2,2
48940,264,796,1.95627175477922,2.76311344512008,0.733151857194395,1.19464336822793,1,1.25,2,2
48992,239,769,2.60453315477794,2.84778983470122,1.26330387701981,1.34819539058508,1,1.25,2,2
49012,240,748,1.97717057038284,2.37007978869349,0.853408866168051,1.11984385209489,1,1.25,2,2
48905,259,836,2.66686467643822,2.70543221488845,1.1261869460756,1.19431391491807,1,1.25,2,2
48963,246,791,1.95179195162758,2.67700974966363,0.818696836392266,1.18460375863314,1,1.25,2,2
49003,225,772,2.10165532143577,2.88690499997959,1.02945986220244,1.26916407194285,1,1.25,2,2
48998,234,768,2.38706928012243,2.77963845252239,1.07527585013966,1.25828192828031,1,1.25,2,2
48994,241,765,2.42228654208148,3.04027920344898,0.980273533499237,1.4365472868835,1,1.25,2,2
48982,249,769,2.21172853722171,2.9901737774882,0.972121222643338,1.33717806251789,1,1.25,2,2
48960,244,796,1.64835528902263,2.68758984529933,0.819617087036808,1.19243157022031,1,1.25,2,2
48993,262,745,2.21181945294719,2.81393655339998,0.889172174010456,1.17847925536936,1,1.25,2,2
48962,258,780,2.22845439391786,2.87943857878121,0.994768287539703,1.3252835284282,1,1.25,2,2
48960,231,809,2.59570731150979,2.86219658510847,1.25169634706928,1.28029626002509,1,1.25,2,2
48961,234,805,2.40786978620872,2.34256242386301,1.16639870768525,1.04242154013273,1,1.25,2,2
48979,254,767,1.87287899155401,3.4428747661876,0.850225691917996,1.56789335947345,1,1.25,2,2
48898,272,830,2.31827118627212,2.6241806253291,1.02158038440236,1.18702716033124,1,1.25,2,2
48978,249,773,2.01333803873391,2.71230822576606,0.93158948402162,1.25744160111072,1,1.25,2,2
48955,238,807,1.95185984880694,2.52628285111298,0.842769112807557,1.1282071646488,1,1.25,2,2
48962,258,780,2.87047546441872,2.50269787535362,1.21039478912078,1.07346419978786,1,1.25,2,2
48931,231,838,1.98273861833079,2.46073732091777,0.938453424028323,1.13771684394104,1,1.25,2,2
49035,228,737,2.15300923927122,2.68481684294043,1.02391507689886,1.32737404881654,1,1.25,2,2
48967,236,797,2.65014344815464,2.74999976132717,1.10310406813845,1.30258117398445,1,1.25,2,2
48918,253,829,1.94583415027859,2.53283199726924,0.875718448636126,1.12278976840837,1,1.25,2,2
48988,212,800,2.35711046990932,2.7041464801033,1.04303239746771,1.20864164351956,1,1.25,2,2
48956,253,791,1.85696581903764,2.85519328385803,0.877962450673499,1.23296650980488,1,1.25,2,2
48995,219,786,2.41246561973206,2.63628714983173,1.04447025310615,1.26272386438641,1,1.25,2,2
48957,262,781,2.19278498132592,2.78272860317632,0.899702187937136,1.27658460538667,1,1.25,2,2
48996,242,762,1.84361295410271,2.58225847563696,0.907114473587196,1.08647525884584,1,1.25,2,2
48970,252,778,2.24108688579979,2.48407911822921,1.01151600209405,1.04679835700918,1,1.25,2,2
48995,274,731,2.19957706465784,3.13253493013972,0.915725650925211,1.49091148252588,1,1.25,2,2
48989,246,765,2.51510713972456,2.75068363455094,1.18864833673167,1.26445917974414,1,1.25,2,2
49001,223,776,2.17528532644126,2.7565619927772,0.900902419716254,1.24530915621465,1,1.25,2,2
48982,273,745,2.59626076426769,2.87680908861164,1.25203667519601,1.33742078478225,1,1.25,2,2
48969,273,758,2.02970704410797,2.95039889916725,0.886161967640577,1.47386753473149,1,1.25,2,2
48958,246,796,2.08707425480232,3.03291251952955,0.926933452746301,1.40583360046522,1,1.25,2,2
48955,243,802,1.93816739115028,2.51570848753728,0.886322342824059,1.20329963003969,1,1.25,2,2
49001,225,774,2.2083940238878,2.70203504099213,1.00587548434654,1.23885996413395,1,1.25,2,2
48972,231,797,2.2902633190447,2.84081262939959,1.12023177363554,1.3514560631682,1,1.25,2,2
49024,211,765,2.68812353635381,3.12754631718873,1.3648506186482,1.32774119761575,1,1.25,2,2
48962,254,784,2.12342379640146,2.67914298249052,0.927606229144406,1.2626792841986,1,1.25,2,2
48986,229,785,1.96632755771921,2.54383163643204,0.967596332315703,1.14877856786486,1,1.25,2,2
48961,242,797,1.58149408286601,2.56945084131663,0.743643533038597,1.15515871135771,1,1.25,2,2
48950,240,810,2.63344579405523,2.58757968612433,1.07331791103599,1.21860927884635,1,1.25,2,2
48997,233,770,1.96976381453574,2.54230709490976,0.901649281670409,1.18492871202578,1,1.25,2,2
48949,261,790,2.47887586048248,2.77644209075151,1.03594131204938,1.38907574895617,1,1.25,2,2
49013,225,762,2.66338736857095,3.30077921745973,1.11001410738438,1.58017007532655,1,1.25,2,2
48951,249,800,2.10197067748894,2.79293538460112,1.15268498369214,1.19636540747375,1,1.25,2,2
49034,225,741,2.22638355237845,2.75762568321347,1.01386290117165,1.19967702308515,1,1.25,2,2
48982,253,765,1.70717057409628,2.77549429813766,0.717914002659882,1.30380554926114,1,1.25,2,2
48939,282,779,2.01193420291494,2.80587646125876,0.917316101741785,1.30431610949144,1,1.25,2,2
48936,257,807,2.00860056482885,2.75992399931197,0.825894667770149,1.19713484922318,1,1.25,2,2
48987,251,762,2.01317104902766,2.29902260889191,1.02370121501,1.04123224260383,1,1.25,2,2
48975,251,774,2.09637355980628,3.2615948296703,0.91098977370618,1.42888108912096,1,1.25,2,2
49004,227,769,2.30033777399849,2.99839295837383,1.05130179417144,1.48758940240925,1,1.25,2,2
48999,258,743,2.87916251868886,2.79920066066059,1.28077645742028,1.28451898184639,1,1.25,2,2
49005,249,746,1.98386331276697,2.77613983538957,0.895733839500508,1.28824169560915,1,1.25,2,2
48985,225,790,2.22435156755951,2.86946352006412,1.04404409488791,1.2698705605513,1,1.25,2,2
48991,226,783,2.03413984476237,3.21665314118422,0.98231840233902,1.45578690031618,1,1.25,2,2
49001,231,768,2.47430312951325,2.47551213804605,1.09330955308092,1.0679609325284,1,1.25,2,2
48983,240,777,1.90699844310005,2.29706980084776,0.928576227445018,0.997673385104371,1,1.25,2,2
48994,261,745,2.03193021437683,2.65827763482794,0.913918422582081,1.10332535289281,1,1.25,2,2
48979,242,779,2.15364686893261,2.87081838403261,0.964093088712417,1.37070204754778,1,1.25,2,2
48941,267,792,2.62446625111625,2.66638903046719,1.28719562170444,1.24090340566971,1,1.25,2,2
48986,241,773,1.69859319511772,2.88107731819908,0.764245263628658,1.26364579855958,1,1.25,2,2
48976,218,806,2.22124931601949,2.40318021237918,1.15433315365185,1.18072012608957,1,1.25,2,2
48967,259,774,1.92995299784618,2.91946038027721,0.976037056277585,1.36777628532998,1,1.25,2,2
49018,247,735,2.33964611495769,2.74786063519046,0.950934628024221,1.26416192595406,1,1.25,2,2
48936,236,828,2.69167673735228,2.67627962330016,1.18234040668502,1.26195391116861,1,1.25,2,2
48975,264,761,2.25339578595358,3.32528210097842,0.946882634589779,1.46845352495271,1,1.25,2,2
48994,231,775,1.86474775611266,2.60598498916744,0.913874406304483,1.23863615959294,1,1.25,2,2
49053,231,716,2.47576485881577,2.48706872216903,1.04606110676953,1.13153228097561,1,1.25,2,2
48945,241,814,2.5343508715358,2.53517297357518,1.02701871820934,1.19422597486432,1,1.25,2,2
48945,260,795,1.75632591093117,2.74540947759406,0.791210913036162,1.21249842394084,1,1.25,2,2
48990,243,767,2.43443225343467,3.0517560014216,1.22860215036264,1.30430203484871,1,1.25,2,2
48957,239,804,1.79652523254382,2.69744186138059,0.769770791646698,1.22797922538598,1,1.25,2,2
48942,266,792,2.0960000531,2.61564856392443,0.872522642606581,1.23261279194161,1,1.25,2,2
49016,226,758,2.00289032347393,2.83128576126274,0.868965637014002,1.24408693503314,1,1.25,2,2
48941,236,823,2.60721058126699,2.50276685135473,1.30769500275019,1.14358048170498,1,1.25,2,2
48989,215,796,2.12167147756586,2.82153318161654,0.876599903327884,1.24784495834365,1,1.25,2,2
49035,258,707,2.69212902056655,2.6092953944534,1.17731090041363,1.11609195087956,1,1.25,2,2
48941,254,805,2.2493988345235,3.01131343482811,1.01751040031315,1.29624540097157,1,1.25,2,2
49020,238,742,1.93642653258542,3.1092167367469,0.895943161262142,1.47043100265714,1,1.25,2,2
49032,238,730,1.77544617409919,2.86636084522925,0.780365489612618,1.27388027596558,1,1.25,2,2
48942,257,801,2.11946517412935,2.73488039255776,0.963560826311318,1.29680706462517,1,1.25,2,2
48954,269,777,2.09429813054689,3.05991545507712,0.871115037893219,1.32606217067338,1,1.25,2,2
48999,258,743,1.92785078740412,2.89322427088426,0.987619807738023,1.34580836888325,1,1.25,2,2
49011,257,732,2.11687245960489,3.2229056551641,1.00859209542123,1.56978540620245,1,1.25,2,2
48957,239,804,1.84231473235653,2.49233937205472,0.86088190120837,1.13524374221328,1,1.25,2,2
48961,233,806,2.03856922482791,2.78447888589398,0.856898124275661,1.25785366584436,1,1.25,2,2
49023,233,744,2.49780876055573,2.8781948315574,1.02252121606297,1.31262645702403,1,1.25,2,2
48904,261,835,1.60974980623614,2.94096712708754,0.697731151494003,1.37662220426548,1,1.25,2,2
49037,244,719,2.24826102111022,2.60309618226847,1.00237830229445,1.11422475150284,1,1.25,2,2
48940,256,804,2.67009820288659,2.6369986071463,1.12848039552223,1.29135439274533,1,1.25,2,2
49021,235,744,1.87663379137134,2.67626486075294,0.883285799372826,1.19019650510622,1,1.25,2,2
49015,229,756,2.37660563257163,2.43416405023548,0.962385337440863,1.07242737347766,1,1.25,2,2
48899,272,829,1.96329418621024,2.80625158535534,1.0199665965567,1.21445528477853,1,1.25,2,2
49001,230,769,2.19919665313757,2.43830460751351,1.13613115378645,1.22523901036164,1,1.25,2,2
48937,233,830,1.86959762073839,2.78058167709364,0.803479921137976,1.26759013901787,1,1.25,2,2
49019,254,727,2.29138688840181,2.69439463259309,1.13676056572022,1.22980719131329,1,1.25,2,2
48990,247,763,1.58516478825137,2.65383879781421,0.685182676969235,1.25971509000087,1,1.25,2,2
49013,226,761,2.40677990012132,2.84476843100189,0.992797835061491,1.21370049250974,1,1.25,2,2
49002,262,736,2.3491724738676,3.28555590750713,0.945743379186852,1.52037017780857,1,1.25,2,2
48987,226,787,2.21678006821477,2.7900101092029,1.07851900039014,1.22274634182804,1,1.25,2,2
48970,237,793,2.37614976307385,2.68062103673842,1.11695291359194,1.25169453284058,1,1.25,2,2
48975,242,783,2.49546935079901,2.48754397943595,1.02029457438228,1.13383583129452,1,1.25,2,2
48985,261,754,2.03077307627007,2.67594739078449,0.841586688027623,1.30331215922003,1,1.25,2,2
48965,244,791,2.12171232626856,2.96205809341741,0.98009482368263,1.31088697422928,1,1.25,2,2
48960,245,795,1.74588126151076,2.80579480522873,0.769093066910941,1.28694170205513,1,1.25,2,2
48951,235,814,2.2475565519106,2.89436521732352,0.885899686178668,1.24637394013211,1,1.25,2,2
48994,233,773,2.39157869850464,2.94252213487795,0.903708202614087,1.42314352961901,1,1.25,2,2
48967,235,798,2.23521782868448,3.11323394170245,0.972586033285665,1.32287900565057,1,1.25,2,2
49014,209,777,2.05917924043815,2.9477453864736,0.769530152322574,1.30754274648777,1,1.25,2,2
48952,251,797,2.18612870493881,2.65007457058819,0.96960501201736,1.29673228486987,1,1.25,2,2
48968,241,791,2.45276778701062,2.62557938069534,1.18316941268922,1.25223275964906,1,1.25,2,2
48952,244,804,1.85834747641545,3.11666950343249,0.851951807210756,1.44872218853361,1,1.25,2,2
48967,231,802,2.65203186123121,2.67193629197771,1.33104184278584,1.19388890490343,1,1.25,2,2
48978,254,768,2.67112453533775,3.00380183038273,1.26184257877212,1.42218007433725,1,1.25,2,2
49002,244,754,1.96125353420577,2.85874175173778,0.890204263235438,1.24095271014376,1,1.25,2,2
48975,234,791,2.31564210956825,2.80878748500247,1.04337776759857,1.30391324269359,1,1.25,2,2
48980,224,796,2.26194616977226,2.64185722641562,0.874601543399498,1.12174885264487,1,1.25,2,2
49000,237,763,2.08795418811376,2.6811515092861,0.893720343057409,1.25424420018118,1,1.25,2,2
48966,248,786,2.51349883559311,2.57980460844764,1.06371232842575,1.1541445937223,1,1.25,2,2
48927,261,812,2.69535521955261,2.53628867220417,1.22011257201774,1.22737316218159,1,1.25,2,2
49001,255,744,1.91930862818992,2.91734434697232,0.91890888275633,1.33901436319555,1,1.25,2,2
48996,257,747,2.2111260216658,2.73926926569798,1.09061155724184,1.34404351025867,1,1.25,2,2
49007,212,781,2.12413866061425,3.16392462140252,0.983955993765973,1.49114220998999,1,1.25,2,2
48958,243,799,1.81818284983141,3.11956078247663,0.882535645575418,1.41013869035515,1,1.25,2,2
48991,236,773,2.09507948257023,2.72008956720282,0.957136339579226,1.19687055403731,1,1.25,2,2
49001,244,755,2.56183806248039,2.67471598477359,1.20088953880548,1.22446642468626,1,1.25,2,2
49063,244,693,2.30583584202785,2.72879981305071,1.06478194430377,1.27924802206677,1,1.25,2,2
48945,265,790,2.43019054351282,2.57587710193066,1.09935047715852,1.16191981015739,1,1.25,2,2
48926,263,811,2.33953115366608,2.81462185459872,1.05518938644944,1.23354065143274,1,1.25,2,2
48986,226,788,2.11981492168595,2.91466873468556,1.02438777160226,1.40700238978938,1,1.25,2,2
48956,271,773,1.78546944477286,2.65913764631698,0.888055295517045,1.31179032105401,1,1.25,2,2
48955,249,796,2.5687333263435,2.7512598413136,1.1571292770214,1.2517675701267,1,1.25,2,2
49001,224,775,2.13462660368838,3.02781574330277,1.01316147401285,1.33440455976542,1,1.25,2,2
49041,230,729,2.35450239208984,2.76252695435541,0.971375157681287,1.26154037645301,1,1.25,2,2
49030,260,710,2.81709906363691,2.66885445536239,1.15287233650977,1.23614006740699,1,1.25,2,2
48990,248,762,2.20287883428504,3.18889732376747,1.11514624676228,1.46244603346371,1,1.25,2,2
48969,257,774,1.98515414393581,3.18904803323869,0.860438835165003,1.40554607730812,1,1.25,2,2
48976,237,787,2.06877793382561,2.90259321921888,0.924521917207366,1.35454135638257,1,1.25,2,2
48994,225,781,2.06690462355773,3.02245851987588,0.869955480210703,1.292526699749,1,1.25,2,2
48989,222,789,2.4576603118486,2.47297389728659,1.03520539179087,1.19226472311907,1,1.25,2,2
48936,258,806,1.89213766228791,2.85223683873675,0.864922622150365,1.28440706770588,1,1.25,2,2
49008,237,755,2.34521868075912,2.5371984588154,1.20567541013941,1.13493428751113,1,1.25,2,2
48991,242,767,2.62123355901663,2.49521009621819,1.24487021845773,1.13839722697431,1,1.25,2,2
